paper_id,technology_name
https://openalex.org/W3197814413,Advanced Semiconductors and Microelectronics
https://openalex.org/W3129551551,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3146013771,Biotechnologies
https://openalex.org/W1972051860,Integrated Communication and Networking Technologies
https://openalex.org/W3134887329,Digital Immune System
https://openalex.org/W3186111258,Climate Technologies
https://openalex.org/W4214893857,Machine Learning
https://openalex.org/W3196897371,Biotechnologies
https://openalex.org/W2899564791,Digital Immune System
https://openalex.org/W1521266393,Quantum Technologies
https://openalex.org/W3170697543,Advanced Computing
https://openalex.org/W3200707343,Machine Learning
https://openalex.org/W3180134609,Advanced Computing
https://openalex.org/W3203402069,Next-Generation Software Development
https://openalex.org/W3127051356,Digital Immune System
https://openalex.org/W1549026077,Applied AI
https://openalex.org/W3194459689,Advanced Computing
https://openalex.org/W3160163020,Personalized Health Platforms
https://openalex.org/W3148827278,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3162351260,AI-Driven Diagnostics
https://openalex.org/W4231576061,AI-facilitated healthcare
https://openalex.org/W3205480029,Personalized Health Platforms
https://openalex.org/W4206542356,AI for Scientific Discorvery
https://openalex.org/W3046375318,Biotechnologies
https://openalex.org/W3172081492,Advanced Engineering Materials
https://openalex.org/W3162350134,Digital Immune System
https://openalex.org/W3096947210,AI-facilitated healthcare
https://openalex.org/W3198233589,Digital Immune System
https://openalex.org/W4214755140,Large Action Models
https://openalex.org/W2994665279,Quantum Technologies
https://openalex.org/W3166420679,Spatial Computing 
https://openalex.org/W3158162711,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3179084948,Genomics for Transplants
https://openalex.org/W3209545809,Genomics for Transplants
https://openalex.org/W2182044576,Integrated Communication and Networking Technologies
https://openalex.org/W3164271582,Machine Learning
https://openalex.org/W3125847321,Wearable plant sensors
https://openalex.org/W4400789899,Next-Generation Software Development
https://openalex.org/W4200066487,Digital Immune System
https://openalex.org/W3128856334,Digital Immune System
https://openalex.org/W3128451613,Quantum Technologies
https://openalex.org/W3148181069,Machine Learning
https://openalex.org/W3120165331,Quantum Technologies
https://openalex.org/W3121407008,Genomics for Transplants
https://openalex.org/W3139533040,Personalized Health Platforms
https://openalex.org/W3157506437,Machine Learning
https://openalex.org/W3169483174,Machine Learning
https://openalex.org/W3133423348,Spaced Based Connectivity
https://openalex.org/W3128415798,Digital Immune System
https://openalex.org/W3214380909,Biotechnologies
https://openalex.org/W4395604996,Wearable plant sensors
https://openalex.org/W3160042174,Advanced Computing
https://openalex.org/W3158099307,Climate Technologies
https://openalex.org/W2750779823,AI for Scientific Discorvery
https://openalex.org/W2904356389,AI-Driven Diagnostics
https://openalex.org/W3191480438,Digital Immune System
https://openalex.org/W3128873853,Green Ammonia
https://openalex.org/W3151130473,Advanced Computing
https://openalex.org/W4294106961,Cloud Computing
https://openalex.org/W4395297731,Wearable plant sensors
https://openalex.org/W4213069590,Cloud Computing
https://openalex.org/W3143968054,Machine Learning
https://openalex.org/W3134934271,Machine Learning
https://openalex.org/W3119977046,Personalized Health Platforms
https://openalex.org/W3197364483,Genomics for Transplants
https://openalex.org/W4241614188,Spatial Computing 
https://openalex.org/W3127852352,Genomics for Transplants
https://openalex.org/W4200337926,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4200336467,Climate Technologies
https://openalex.org/W3191171424,Advanced Semiconductors and Microelectronics
https://openalex.org/W4200327950,Machine Learning
https://openalex.org/W2267835966,Digital Immune System
https://openalex.org/W4395248814,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3154091431,Genomics for Transplants
https://openalex.org/W3209117858,AI-Driven Diagnostics
https://openalex.org/W3212903603,Digital Immune System
https://openalex.org/W3196122178,Personalized Health Platforms
https://openalex.org/W3176532045,Genomics for Transplants
https://openalex.org/W3131672727,Personalized Health Platforms
https://openalex.org/W3154271163,Digital Immune System
https://openalex.org/W3167019654,Machine Learning
https://openalex.org/W3193516330,Climate Technologies
https://openalex.org/W3154790864,Digital Immune System
https://openalex.org/W4226390647,Spaced Based Connectivity
https://openalex.org/W3126489566,Advanced Engineering Materials
https://openalex.org/W3193347331,Advanced Semiconductors and Microelectronics
https://openalex.org/W3209059054,Generative Artificial Intelligence
https://openalex.org/W3177445623,Genomics for Transplants
https://openalex.org/W3204360553,Quantum Technologies
https://openalex.org/W3167095230,Machine Learning
https://openalex.org/W3211328827,Climate Technologies
https://openalex.org/W4214520160,Advanced Computing
https://openalex.org/W3124539583,Wearable plant sensors
https://openalex.org/W4226085925,Disinformation Security
https://openalex.org/W4235490860,Quantum Technologies
https://openalex.org/W3153280783,AI-facilitated healthcare
https://openalex.org/W3194080835,Personalized Health Platforms
https://openalex.org/W3165143074,Advanced Semiconductors and Microelectronics
https://openalex.org/W4251392789,Next-Generation Software Development
https://openalex.org/W3193094654,Quantum Technologies
https://openalex.org/W4238276956,AI for Scientific Discorvery
https://openalex.org/W3174905293,Wearable plant sensors
https://openalex.org/W4395491884,Climate Technologies
https://openalex.org/W4205391292,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3212204911,Quantum Technologies
https://openalex.org/W3140968591,Digital Immune System
https://openalex.org/W3184729641,Genomics for Transplants
https://openalex.org/W3197559541,Genomics for Transplants
https://openalex.org/W3202826390,Digital Immune System
https://openalex.org/W4205724345,Advanced Semiconductors and Microelectronics
https://openalex.org/W3213101281,Biotechnologies
https://openalex.org/W3171835979,Genomics for Transplants
https://openalex.org/W3177813494,AI Augmented Software Engineering
https://openalex.org/W3118643387,AI-facilitated healthcare
https://openalex.org/W3202515873,Climate Technologies
https://openalex.org/W3118265437,Spatial Computing 
https://openalex.org/W3177122952,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3165805510,3D-Printed Houses Using Local Materials
https://openalex.org/W4206830584,Digital Immune System
https://openalex.org/W3122109253,Cloud Computing
https://openalex.org/W3030364939,Machine Learning
https://openalex.org/W3126208996,Genomics for Transplants
https://openalex.org/W3195285310,Genomics for Transplants
https://openalex.org/W3102037011,AI-Driven Diagnostics
https://openalex.org/W3165449608,Digital Immune System
https://openalex.org/W3201177512,Personalized Health Platforms
https://openalex.org/W3131762051,"Positioning, Navigation, and Timing (PNT) Technologies"
https://openalex.org/W3162259891,Genomics for Transplants
https://openalex.org/W3120694366,Future of Mobility
https://openalex.org/W3118370487,Wearable plant sensors
https://openalex.org/W3135547872,Machine Learning
https://openalex.org/W3118579072,Digital Immune System
https://openalex.org/W4206384730,Biotechnologies
https://openalex.org/W4240484632,AI for Scientific Discorvery
https://openalex.org/W4285367170,Advanced Engineering Materials
https://openalex.org/W3182217762,Advanced Engineering Materials
https://openalex.org/W1966392212,Climate Technologies
https://openalex.org/W3134167050,Digital Immune System
https://openalex.org/W3195010157,Genomics for Transplants
https://openalex.org/W3194665116,Genomics for Transplants
https://openalex.org/W3196904463,Machine Learning
https://openalex.org/W3169262929,Digital Immune System
https://openalex.org/W3144992645,Biotechnologies
https://openalex.org/W3199241644,Wireless Biomarker Devices
https://openalex.org/W3177500196,AI for Scientific Discorvery
https://openalex.org/W3210860076,Spatial Computing 
https://openalex.org/W3137295689,Quantum Technologies
https://openalex.org/W3171884590,Future of Space Technologies
https://openalex.org/W3185024652,Advanced Engineering Materials
https://openalex.org/W4221116249,Digital Immune System
https://openalex.org/W3158379422,Quantum Technologies
https://openalex.org/W4206692800,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3188249461,Genomics for Transplants
https://openalex.org/W3195935456,Wireless Biomarker Devices
https://openalex.org/W3203575974,Digital Immune System
https://openalex.org/W1486172410,Next-Generation Software Development
https://openalex.org/W3119345685,Spaced Based Connectivity
https://openalex.org/W3192714106,Climate Technologies
https://openalex.org/W3190202966,Genomics for Transplants
https://openalex.org/W3137826907,Personalized Health Platforms
https://openalex.org/W3132494856,Personalized Health Platforms
https://openalex.org/W3121907365,Wireless Biomarker Devices
https://openalex.org/W3128131226,Digital Immune System
https://openalex.org/W4220673385,Designer phages
https://openalex.org/W3171574644,Advanced Semiconductors and Microelectronics
https://openalex.org/W3134774296,Machine Learning
https://openalex.org/W4206685695,Digital Immune System
https://openalex.org/W3212797097,Spatial Computing 
https://openalex.org/W3198052269,Generative Artificial Intelligence
https://openalex.org/W3161593331,Personalized Health Platforms
https://openalex.org/W3160702750,Green Ammonia
https://openalex.org/W3136312839,Digital Immune System
https://openalex.org/W3182293965,On-Demand Drug Manufacturing
https://openalex.org/W3210406414,Genomics for Transplants
https://openalex.org/W3180301457,3D-Printed Houses Using Local Materials
https://openalex.org/W3136021864,Machine Learning
https://openalex.org/W3156333129,Biotechnologies
https://openalex.org/W4225854071,Digital Immune System
https://openalex.org/W3122119529,Sustainable aviation fuel
https://openalex.org/W3173665490,Digital Immune System
https://openalex.org/W3134056156,Advanced Engineering Materials
https://openalex.org/W3159402647,Biotechnologies
https://openalex.org/W3159402647,Reconfigurable Intelligent-Surfaces
https://openalex.org/W3134454558,Digital Immune System
https://openalex.org/W3129596738,Advanced Engineering Materials
https://openalex.org/W3043102132,Directed Energy
https://openalex.org/W3129576130,Machine Learning
https://openalex.org/W3187192250,Personalized Health Platforms
https://openalex.org/W4206419669,Next-Generation Software Development
https://openalex.org/W3125030132,Digital Immune System
https://openalex.org/W3161540023,Advanced Computing
https://openalex.org/W3173777717,Machine Learning
https://openalex.org/W3183455096,AI-facilitated healthcare
https://openalex.org/W4200045794,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4200201081,Digital Immune System
https://openalex.org/W3119136666,Personalized Health Platforms
https://openalex.org/W3202749896,Personalized Health Platforms
https://openalex.org/W3122928643,Climate Technologies
https://openalex.org/W4206227149,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3128490572,Advanced Batteries
https://openalex.org/W4395314323,Wearable plant sensors
https://openalex.org/W3208688400,Cybersecurity
https://openalex.org/W3163903840,Advanced Computing
https://openalex.org/W4206983114,Directed Energy
https://openalex.org/W4210628276,Climate Technologies
https://openalex.org/W3172509117,Machine Learning
https://openalex.org/W3145450063,AI Augmented Software Engineering
https://openalex.org/W4235256446,Machine Learning
https://openalex.org/W3156985612,Advanced Semiconductors and Microelectronics
https://openalex.org/W3148042916,Quantum Technologies
https://openalex.org/W3133191822,Machine Learning
https://openalex.org/W3193427089,Genomics for Transplants
https://openalex.org/W3176368002,Spatial Computing 
https://openalex.org/W4200601666,AI-Driven Diagnostics
https://openalex.org/W3203381395,On-Demand Drug Manufacturing
https://openalex.org/W3144140615,Digital Immune System
https://openalex.org/W3190191592,Biotechnologies
https://openalex.org/W3169407454,Biotechnologies
https://openalex.org/W3216660278,Machine Learning
https://openalex.org/W3120452655,Genomics for Transplants
https://openalex.org/W4205924067,Wearable plant sensors
https://openalex.org/W4220717841,Hypersonics
https://openalex.org/W3212890323,Machine Learning
https://openalex.org/W3164363806,Digital Immune System
https://openalex.org/W1583889278,DevOps
https://openalex.org/W3134443156,Digital Immune System
https://openalex.org/W3172752666,Large Action Models
https://openalex.org/W3144689495,Digital Immune System
https://openalex.org/W3126538505,Biotechnologies
https://openalex.org/W4206449744,High-Altitude Platform Stations
https://openalex.org/W3182767159,Quantum Technologies
https://openalex.org/W3164570271,Personalized Health Platforms
https://openalex.org/W3151427897,Digital Immune System
https://openalex.org/W3203570626,Advanced Computing
https://openalex.org/W3131634425,Genomics for Transplants
https://openalex.org/W4200362641,Sustainable aviation fuel
https://openalex.org/W3208259726,Climate Technologies
https://openalex.org/W3166015112,Large Action Models
https://openalex.org/W3153427360,Machine Learning
https://openalex.org/W3198511950,Biotechnologies
https://openalex.org/W3126902084,Digital Immune System
https://openalex.org/W3215508572,Designer phages
https://openalex.org/W3195404919,Digital Immune System
https://openalex.org/W3210165781,Machine Learning
https://openalex.org/W3143156272,Biotechnologies
https://openalex.org/W3123459983,Cloud Computing
https://openalex.org/W3199849883,The IoT
https://openalex.org/W3158373340,Personalized Health Platforms
https://openalex.org/W3128825549,Genomics for Transplants
https://openalex.org/W3217186294,Climate Technologies
https://openalex.org/W133488953,Cloud Computing
https://openalex.org/W3126945061,Advanced Engineering Materials
https://openalex.org/W3157788918,Climate Technologies
https://openalex.org/W3194737219,Personalized Health Platforms
https://openalex.org/W3019863461,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3130938027,Personalized Health Platforms
https://openalex.org/W3160515305,Personalized Health Platforms
https://openalex.org/W3133931590,Machine Learning
https://openalex.org/W3164967630,Genomics for Transplants
https://openalex.org/W3204904362,On-Demand Drug Manufacturing
https://openalex.org/W1540745650,Alternative Livestock Feeds
https://openalex.org/W3182978015,Personalized Health Platforms
https://openalex.org/W3163193707,Climate Technologies
https://openalex.org/W3186053696,Digital Immune System
https://openalex.org/W3157567724,Advanced Engineering Materials
https://openalex.org/W4206446804,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3160045927,Advanced Semiconductors and Microelectronics
https://openalex.org/W3202918664,Biotechnologies
https://openalex.org/W3152534107,Digital Immune System
https://openalex.org/W4200137031,Digital Immune System
https://openalex.org/W3153418506,Machine Learning
https://openalex.org/W3177583232,Advanced Computing
https://openalex.org/W3159531122,Digital Immune System
https://openalex.org/W3153325943,Advanced Computing
https://openalex.org/W3136124754,Advanced Engineering Materials
https://openalex.org/W3129954143,Advanced Engineering Materials
https://openalex.org/W3158948419,Genomics for Transplants
https://openalex.org/W3153075376,Genomics for Transplants
https://openalex.org/W4254797929,Digital Immune System
https://openalex.org/W3143084814,Advanced Semiconductors and Microelectronics
https://openalex.org/W3138852327,Machine Learning
https://openalex.org/W3121652846,Genomics for Transplants
https://openalex.org/W3138484572,Digital Immune System
https://openalex.org/W3136616180,Digital Immune System
https://openalex.org/W3197057878,"Positioning, Navigation, and Timing (PNT) Technologies"
https://openalex.org/W3128855809,Spaced Based Connectivity
https://openalex.org/W3198669059,Wearable plant sensors
https://openalex.org/W359818833,Generative Artificial Intelligence
https://openalex.org/W3215921195,Advanced Engineering Materials
https://openalex.org/W3196661916,Advanced Computing
https://openalex.org/W3135875197,Biotechnologies
https://openalex.org/W3121439431,Biotechnologies
https://openalex.org/W3127184027,Wearable plant sensors
https://openalex.org/W3193988690,Quantum Technologies
https://openalex.org/W3212006797,Personalized Health Platforms
https://openalex.org/W3195973239,Advanced Connectivity
https://openalex.org/W3122397547,Next-Generation Software Development
https://openalex.org/W3120273039,Advanced Engineering Materials
https://openalex.org/W3171801815,Climate Technologies
https://openalex.org/W201361503,Personalized Health Platforms
https://openalex.org/W1542640549,Personalized Health Platforms
https://openalex.org/W3162800482,Genomics for Transplants
https://openalex.org/W3193369452,Advanced Engineering Materials
https://openalex.org/W3118403798,Advanced Engineering Materials
https://openalex.org/W3152089607,Digital Immune System
https://openalex.org/W3161021559,AI-facilitated healthcare
https://openalex.org/W4213129550,Advanced Engineering Materials
https://openalex.org/W3127288224,Biotechnologies
https://openalex.org/W3166989839,AI-facilitated healthcare
https://openalex.org/W3214586131,Large Action Models
https://openalex.org/W4211136945,Genomics for Transplants
https://openalex.org/W3119760521,Advanced Engineering Materials
https://openalex.org/W3190631166,Engineering Better Aging
https://openalex.org/W3126404239,Advanced Engineering Materials
https://openalex.org/W3132750624,Sustainable aviation fuel
https://openalex.org/W3122330616,Biotechnologies
https://openalex.org/W3133696297,Machine Learning
https://openalex.org/W3166285241,Machine Learning
https://openalex.org/W3206065137,Personalized Health Platforms
https://openalex.org/W4395142581,Digital Immune System
https://openalex.org/W3183881215,"Highly Automated, Autonomous, and Uncrewed Systems (UxS), and Robotics"
https://openalex.org/W3207421551,Biotechnologies
https://openalex.org/W3207421551,Applied AI
https://openalex.org/W3145444543,Machine Learning
https://openalex.org/W3138215020,Biotechnologies
https://openalex.org/W3138215020,The IoT
https://openalex.org/W4247155454,AI Augmented Software Engineering
https://openalex.org/W3132060044,Autonomous Agents
https://openalex.org/W4200452381,AI-Driven Diagnostics
https://openalex.org/W3215894083,Genomics for Transplants
https://openalex.org/W3159759907,Integrated Communication and Networking Technologies
https://openalex.org/W3213988304,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3133792218,Advanced Semiconductors and Microelectronics
https://openalex.org/W4206616830,Advanced Engineering Materials
https://openalex.org/W3198537305,Alternative Livestock Feeds
https://openalex.org/W4206650845,Alternative Livestock Feeds
https://openalex.org/W3173899054,Quantum Technologies
https://openalex.org/W3136933888,Machine Learning
https://openalex.org/W3162006770,Advanced Batteries
https://openalex.org/W3127222350,On-Demand Drug Manufacturing
https://openalex.org/W3207557929,Advanced Semiconductors and Microelectronics
https://openalex.org/W3152912772,Climate Technologies
https://openalex.org/W3165555416,Green Ammonia
https://openalex.org/W3137542033,Personalized Health Platforms
https://openalex.org/W3164547793,Digital Immune System
https://openalex.org/W4285382686,Advanced Semiconductors and Microelectronics
https://openalex.org/W3128939072,Advanced Engineering Materials
https://openalex.org/W3132079298,Green Ammonia
https://openalex.org/W3194790201,Machine Learning
https://openalex.org/W3177188809,Advanced Batteries
https://openalex.org/W3203586449,Digital Immune System
https://openalex.org/W3157443876,Biotechnologies
https://openalex.org/W3162877622,Climate Technologies
https://openalex.org/W3120894151,AI-Driven Diagnostics
https://openalex.org/W3135682442,Personalized Health Platforms
https://openalex.org/W3010336026,Machine Learning
https://openalex.org/W4206140259,Personalized Health Platforms
https://openalex.org/W2604213426,Future of Robotics
https://openalex.org/W3185797914,AI-facilitated healthcare
https://openalex.org/W4200470043,Elastocalorics
https://openalex.org/W4200454061,Advanced Engineering Materials
https://openalex.org/W3178010802,Personalized Health Platforms
https://openalex.org/W3217556568,Quantum Technologies
https://openalex.org/W3154995350,Advanced Semiconductors and Microelectronics
https://openalex.org/W585604970,Digital Immune System
https://openalex.org/W3134651880,Advanced Computing
https://openalex.org/W3130610582,Human-Machine Interfaces
https://openalex.org/W3091752016,Biotechnologies
https://openalex.org/W3091752016,6G
https://openalex.org/W3135057764,Machine Learning
https://openalex.org/W3164483471,Spaced Based Connectivity
https://openalex.org/W3129951990,Personalized Health Platforms
https://openalex.org/W3122882833,Genomics for Transplants
https://openalex.org/W3126393518,Designer phages
https://openalex.org/W4200468913,Wireless Biomarker Devices
https://openalex.org/W3118375922,Sustainable aviation fuel
https://openalex.org/W4200391585,Engineering Better Aging
https://openalex.org/W3182807823,Genomics for Transplants
https://openalex.org/W3127540091,AI-facilitated healthcare
https://openalex.org/W3133902371,Machine Learning
https://openalex.org/W3164577482,Advanced Engineering Materials
https://openalex.org/W3135339687,Wearable plant sensors
https://openalex.org/W3139664526,Green Ammonia
https://openalex.org/W4211216570,Engineering Better Aging
https://openalex.org/W3125613570,Green Ammonia
https://openalex.org/W4395558097,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3176913662,Generative Artificial Intelligence
https://openalex.org/W3190581971,Climate Technologies
https://openalex.org/W3106861604,Digital Immune System
https://openalex.org/W3132908145,Advanced Semiconductors and Microelectronics
https://openalex.org/W4200491002,Large Action Models
https://openalex.org/W3150670509,Wireless Biomarker Devices
https://openalex.org/W3210126657,Personalized Health Platforms
https://openalex.org/W3179399516,Personalized Health Platforms
https://openalex.org/W3180039530,Quantum Technologies
https://openalex.org/W3145373632,Personalized Health Platforms
https://openalex.org/W3139239834,Biotechnologies
https://openalex.org/W4205919723,Directed Energy
https://openalex.org/W4200158019,Advanced Semiconductors and Microelectronics
https://openalex.org/W3164720238,Personalized Health Platforms
https://openalex.org/W3199205086,Genomics for Transplants
https://openalex.org/W3127912627,Advanced Semiconductors and Microelectronics
https://openalex.org/W3178418858,Biotechnologies
https://openalex.org/W3166170553,Machine Learning
https://openalex.org/W3154229503,The Circular Economy
https://openalex.org/W4230118372,"Positioning, Navigation, and Timing (PNT) Technologies"
https://openalex.org/W3126721948,Large Action Models
https://openalex.org/W4395328442,Wearable plant sensors
https://openalex.org/W3179557623,Digital Immune System
https://openalex.org/W3202619697,Generative Artificial Intelligence
https://openalex.org/W3202133882,Engineering Better Aging
https://openalex.org/W3122223605,Climate Technologies
https://openalex.org/W4211200453,Quantum Technologies
https://openalex.org/W3202014360,Digital Immune System
https://openalex.org/W3162215872,Genomics for Transplants
https://openalex.org/W3197265554,Digital Immune System
https://openalex.org/W3116443628,Wearable plant sensors
https://openalex.org/W2781474784,Internal Developer Portals
https://openalex.org/W3207200417,Spatial Computing 
https://openalex.org/W3204971388,Advanced Computing
https://openalex.org/W3162715248,Green Ammonia
https://openalex.org/W4231969161,AI-facilitated healthcare
https://openalex.org/W3195306529,Advanced Semiconductors and Microelectronics
https://openalex.org/W3159673032,Internal Developer Portals
https://openalex.org/W3209992943,Quantum Technologies
https://openalex.org/W4200015323,Advanced Engineering Materials
https://openalex.org/W3200673624,AI for Scientific Discorvery
https://openalex.org/W3190042211,Sustainable aviation fuel
https://openalex.org/W3132132623,The Circular Economy
https://openalex.org/W4214614183,Advanced Computing
https://openalex.org/W3137024605,Sustainable aviation fuel
https://openalex.org/W3194188670,On-Demand Drug Manufacturing
https://openalex.org/W3211051404,Personalized Health Platforms
https://openalex.org/W3170689505,Genomics for Transplants
https://openalex.org/W3164646544,Advanced Batteries
https://openalex.org/W3155787985,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3157493048,Biotechnologies
https://openalex.org/W3154719286,Advanced Computing
https://openalex.org/W3134259965,Future of Robotics
https://openalex.org/W3127656915,AI for Scientific Discorvery
https://openalex.org/W4200514288,Advanced Semiconductors and Microelectronics
https://openalex.org/W3154888372,Digital Immune System
https://openalex.org/W3188096523,Large Action Models
https://openalex.org/W3153220274,Spatial Computing 
https://openalex.org/W3170863103,Machine Learning
https://openalex.org/W1487899538,Digital Immune System
https://openalex.org/W3159080474,The IoT
https://openalex.org/W4211240480,Biotechnologies
https://openalex.org/W3213834237,Wireless Biomarker Devices
https://openalex.org/W4200074879,Wireless Biomarker Devices
https://openalex.org/W3162218953,The IoT
https://openalex.org/W3136653115,Digital Immune System
https://openalex.org/W3131760520,Advanced Semiconductors and Microelectronics
https://openalex.org/W3114175353,Immersive-Reality Technologies
https://openalex.org/W3174599482,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4225598893,Genomics for Transplants
https://openalex.org/W3176897911,Genomics for Transplants
https://openalex.org/W3122132581,Biotechnologies
https://openalex.org/W3159719254,Advanced Engineering Materials
https://openalex.org/W3212534526,Advanced Engineering Materials
https://openalex.org/W4205915398,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3165702652,Sustainable aviation fuel
https://openalex.org/W4200069166,Metaverse
https://openalex.org/W3119259386,AI-facilitated healthcare
https://openalex.org/W3152601855,Advanced Engineering Materials
https://openalex.org/W3137258066,Advanced Engineering Materials
https://openalex.org/W3134885188,Digital Immune System
https://openalex.org/W3135105663,Wireless Biomarker Devices
https://openalex.org/W3158241184,Advanced Engineering Materials
https://openalex.org/W3202301083,Advanced Engineering Materials
https://openalex.org/W3145296972,Humanoid Working Robots
https://openalex.org/W4285531802,Digital Immune System
https://openalex.org/W3142226569,Quantum Technologies
https://openalex.org/W4200483382,Personalized Health Platforms
https://openalex.org/W3154793835,Digital Twin of a Customer
https://openalex.org/W3118613563,Large Action Models
https://openalex.org/W3133076643,Digital Immune System
https://openalex.org/W3151068974,AI-facilitated healthcare
https://openalex.org/W4205486449,Machine Learning
https://openalex.org/W3171638132,Advanced Engineering Materials
https://openalex.org/W4206379942,Next-Generation Software Development
https://openalex.org/W3126519734,Personalized Health Platforms
https://openalex.org/W4232642069,Advanced Engineering Materials
https://openalex.org/W3133746780,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3193329895,Digital Immune System
https://openalex.org/W3209603403,Biotechnologies
https://openalex.org/W3165275692,Advanced Engineering Materials
https://openalex.org/W3206370075,Digital Immune System
https://openalex.org/W3140915421,Digital Immune System
https://openalex.org/W3167390323,Advanced Engineering Materials
https://openalex.org/W4206703572,Personalized Health Platforms
https://openalex.org/W3189164715,Machine Learning
https://openalex.org/W3128485166,The IoT
https://openalex.org/W3216759837,Generative Artificial Intelligence
https://openalex.org/W3161074857,Future of Mobility
https://openalex.org/W3188471381,Digital Immune System
https://openalex.org/W3137986835,Disinformation Security
https://openalex.org/W3151708782,On-Demand Drug Manufacturing
https://openalex.org/W3174072953,Digital Immune System
https://openalex.org/W3167891248,Directed Energy
https://openalex.org/W3162703888,Quantum Technologies
https://openalex.org/W3133226951,Advanced Semiconductors and Microelectronics
https://openalex.org/W3203480968,Machine Learning
https://openalex.org/W3161898781,Advanced Engineering Materials
https://openalex.org/W3125915315,Advanced Semiconductors and Microelectronics
https://openalex.org/W4214666412,Machine Learning
https://openalex.org/W3138907726,Digital Immune System
https://openalex.org/W3191864380,Alternative Livestock Feeds
https://openalex.org/W3110283336,Personalized Health Platforms
https://openalex.org/W3153975729,Advanced Engineering Materials
https://openalex.org/W3185076117,Advanced Computing
https://openalex.org/W3164808835,Personalized Health Platforms
https://openalex.org/W3130934287,Engineering Better Aging
https://openalex.org/W3200862524,The IoT
https://openalex.org/W3154409837,Advanced Batteries
https://openalex.org/W3197720849,Digital Immune System
https://openalex.org/W4285421256,Quantum Technologies
https://openalex.org/W3204688550,Climate Technologies
https://openalex.org/W4200058053,Advanced Engineering Materials
https://openalex.org/W3177498683,Climate Technologies
https://openalex.org/W3174086521,Machine Learning
https://openalex.org/W3165802878,Personalized Health Platforms
https://openalex.org/W3128230384,Advanced Engineering Materials
https://openalex.org/W3198094729,Digital Immune System
https://openalex.org/W3154736103,Advanced Engineering Materials
https://openalex.org/W3198675921,Advanced Semiconductors and Microelectronics
https://openalex.org/W3166753505,Wireless Biomarker Devices
https://openalex.org/W3135243128,Machine Learning
https://openalex.org/W3185587603,Genomics for Transplants
https://openalex.org/W3123158399,Digital Immune System
https://openalex.org/W3154805493,Wireless Biomarker Devices
https://openalex.org/W3149181705,Large Action Models
https://openalex.org/W3128782210,Machine Learning
https://openalex.org/W3172557238,Spatial Computing 
https://openalex.org/W3213779066,Advanced Semiconductors and Microelectronics
https://openalex.org/W3118831975,Generative Artificial Intelligence
https://openalex.org/W2624923838,Spaced Based Connectivity
https://openalex.org/W3212368439,Machine Learning
https://openalex.org/W3138105444,Climate Technologies
https://openalex.org/W3126210657,Genomics for Transplants
https://openalex.org/W3126958162,Spatial Computing 
https://openalex.org/W4253224104,Disinformation Security
https://openalex.org/W3159191704,AI-facilitated healthcare
https://openalex.org/W3215610096,Biotechnologies
https://openalex.org/W3150660033,Spaced Based Connectivity
https://openalex.org/W3123021790,Digital Immune System
https://openalex.org/W3122185495,Advanced Semiconductors and Microelectronics
https://openalex.org/W641727423,Advanced Engineering Materials
https://openalex.org/W3138431202,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3133395039,Digital Immune System
https://openalex.org/W3203726726,Digital Immune System
https://openalex.org/W3147264347,Digital Immune System
https://openalex.org/W3134632803,Digital Immune System
https://openalex.org/W3195237310,Spaced Based Connectivity
https://openalex.org/W3119151984,Advanced Semiconductors and Microelectronics
https://openalex.org/W3124144456,Digital Immune System
https://openalex.org/W3161193838,Future of Space Technologies
https://openalex.org/W4377043424,AI for Scientific Discorvery
https://openalex.org/W3156434758,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3202325891,Advanced Semiconductors and Microelectronics
https://openalex.org/W3136233239,Quantum Technologies
https://openalex.org/W3118790373,Biotechnologies
https://openalex.org/W3008827533,AI-facilitated healthcare
https://openalex.org/W3039083618,Quantum Technologies
https://openalex.org/W3025949386,Climate Technologies
https://openalex.org/W3002108456,3D-Printed Houses Using Local Materials
https://openalex.org/W2999417355,AI-Driven Diagnostics
https://openalex.org/W3165656738,3D-Printed Houses Using Local Materials
https://openalex.org/W3099878876,Spatial Computing 
https://openalex.org/W3008028633,Personalized Health Platforms
https://openalex.org/W3006659024,AI-facilitated healthcare
https://openalex.org/W3094502228,Machine Learning
https://openalex.org/W3092849554,Climate Technologies
